external_id,brand,model,device_type_id,part_number,crawled_at
4489-3023,LEDVANCE,SMART WIFI MAT MAGNET 600X300 TW,268,AC82488,2026-08-13T02:13:02.931800+00:00
4489-3024,LEDVANCE,SMART WIFI MAT DUPLO 580 IP44 TW,268,AC82489,2026-08-13T02:13:02.931800+00:00
4489-3025,LEDVANCE,SMART WIFI MAT CYLINDER 450 TW,268,AC82490,2026-08-13T02:13:02.931800+00:00
4489-3026,LEDVANCE,SMART WIFI MAT WAVE300X300IP44TW,268,AC82491,2026-08-13T02:13:02.931800+00:00
4489-3027,LEDVANCE,SMART MAT DECORWALLSWAN300X150TW,268,AC82492,2026-08-13T02:13:02.931800+00:00
4489-3028,LEDVANCE,SMART MAT DISC 400 IP44 TW,268,AC82493,2026-08-13T02:13:02.931800+00:00
4489-3029,LEDVANCE,SMART WIFI MAT DUPLO 450 IP44 TW,268,AC82494,2026-08-13T02:13:02.931800+00:00
4489-3030,LEDVANCE,SMART WIFI MAT MAGNET 450X450 TW,268,AC82495,2026-08-13T02:13:02.931800+00:00
4489-3031,LEDVANCE,SMART WIFI MAT MAGNET 600X300 TW,268,AC82496,2026-08-13T02:13:02.931800+00:00
4489-3032,LEDVANCE,SMART WIFI MAT BATH W400 IP44 TW,268,AC82497,2026-08-13T02:13:02.931800+00:00
4489-3033,LEDVANCE,SMART WIFI MAT BATH W300 IP44 TW,268,AC82498,2026-08-13T02:13:02.931800+00:00
4489-3034,LEDVANCE,SMART WIFI MAT DISC 300 IP44 TW,268,AC82499,2026-08-13T02:13:02.931800+00:00
4489-3035,LEDVANCE,SMART WIFI MAT DUPLO 300 IP44 TW,268,AC82500,2026-08-13T02:13:02.931800+00:00
4489-3036,LEDVANCE,SMART WFMTDECORWALLSWAN200X200TW,268,AC82501,2026-08-13T02:13:02.931800+00:00
4489-3037,LEDVANCE,SMART WIFI MAT MAGNET 300X300 TW,268,AC82502,2026-08-13T02:13:02.931800+00:00
4489-3047,LEDVANCE,SMART WIFI MAT TRACKSP OSAKA TW,268,AC82479,2026-08-13T02:13:02.931800+00:00
4489-3048,LEDVANCE,SMART WIFI MAT TRACKSP CIRCLE TW,268,AC82477,2026-08-13T02:13:02.931800+00:00
4489-3049,LEDVANCE,SMART WIFI MAT TRACKSP CIRCLE TW,268,AC82478,2026-08-13T02:13:02.931800+00:00
4489-3055,LEDVANCE,SMART WIFI MAT FLOOD 50W RGBW,269,AC82665,2026-08-13T02:13:02.931800+00:00
4489-3056,LEDVANCE,SMART WIFI MAT FLOOD 10W RGBW,269,AC82669,2026-08-13T02:13:02.931800+00:00
4489-3057,LEDVANCE,SMART WIFI MAT FLOOD 20W RGBW,269,AC82668,2026-08-13T02:13:02.931800+00:00
4489-3058,LEDVANCE,SMART WIFI MAT FLOOD 30W RGBW,269,AC82666,2026-08-13T02:13:02.931800+00:00
4489-3059,LEDVANCE,SMART WIFI MAT CLARIA 490RGBTW ,269,AC82671,2026-08-13T02:13:02.931800+00:00
4489-4097,LEDVANCE,OSRAM PLANON SLIM,269,OSRAM PLANON SLIM,2026-08-13T02:13:02.931800+00:00
4489-4572,LEDVANCE,OSRAM GISELA,269,OSRAM GISELA,2026-08-13T02:13:02.931800+00:00
4489-4573,LEDVANCE,OSRAM IRIS,269,OSRAM IRIS,2026-08-13T02:13:02.931800+00:00
4489-61441,LEDVANCE,OSRAM MATTER CLASSIC A 60W,269,AC69227,2026-08-13T02:13:02.931800+00:00
4489-61442,LEDVANCE,OSRAM MATTER CLASSIC A 100W,269,AC69228,2026-08-13T02:13:02.931800+00:00
4489-61443,LEDVANCE,OSRAM MATTER PLUG EU WH,266,plug,2026-08-13T02:13:02.931800+00:00
4489-61444,LEDVANCE,OSRAM MATTER PLUG UK,266,AC78272,2026-08-13T02:13:02.931800+00:00
4492-4096,Midea Group,Bladeless Fan,266,1,2026-08-13T02:13:02.931800+00:00
4492-8192,Midea Group,Midea Portable Air Conditioner,769,1,2026-08-13T02:13:02.931800+00:00
4492-8193,Midea Group,Midea Portable Air Conditioner,769,1,2026-08-13T02:13:02.931800+00:00
4492-8194,Midea Group,Midea Portable Air Conditioner,769,1,2026-08-13T02:13:02.931800+00:00
4492-8195,Midea Group,Midea Portable Air Conditioner,769,1,2026-08-13T02:13:02.931800+00:00
4492-8196,Midea Group,Midea Portable Air Conditioner,769,1,2026-08-13T02:13:02.931800+00:00
4492-8197,Midea Group,Midea Portable Air Conditioner,769,1,2026-08-13T02:13:02.931800+00:00
4492-8198,Midea Group,Midea Portable Air Conditioner,769,1,2026-08-13T02:13:02.931800+00:00
4492-8199,Midea Group,Midea Portable Air Conditioner,769,1,2026-08-13T02:13:02.931800+00:00
4492-8200,Midea Group,Midea Portable Air Conditioner,769,1,2026-08-13T02:13:02.931800+00:00
4492-8201,Midea Group,Midea Portable Air Conditioner,769,1,2026-08-13T02:13:02.931800+00:00
4492-8202,Midea Group,Midea Portable Air Conditioner,769,1,2026-08-13T02:13:02.931800+00:00
4492-8226,Midea Group,Midea_AC,769,1,2026-08-13T02:13:02.931800+00:00
4492-8227,Midea Group,Midea window Air Conditioner ,769,1,2026-08-13T02:13:02.931800+00:00
4492-8228,Midea Group,Midea window Air Conditioner ,769,1,2026-08-13T02:13:02.931800+00:00
4492-8229,Midea Group,Midea window Air Conditioner ,769,1,2026-08-13T02:13:02.931800+00:00
4492-8230,Midea Group,Midea window Air Conditioner ,769,1,2026-08-13T02:13:02.931800+00:00
4492-8231,Midea Group,Midea window Air Conditioner ,769,1,2026-08-13T02:13:02.931800+00:00
4492-8232,Midea Group,Midea Portable Air Conditioner,769,1,2026-08-13T02:13:02.931800+00:00
4492-8233,Midea Group,Midea Portable Air Conditioner,769,1,2026-08-13T02:13:02.931800+00:00
4492-8240,Midea Group,Midea window Air Conditioner ,769,1,2026-08-13T02:13:02.931800+00:00
4492-8241,Midea Group,Midea window Air Conditioner ,769,1,2026-08-13T02:13:02.931800+00:00
4492-8242,Midea Group,Midea window Air Conditioner ,769,1,2026-08-13T02:13:02.931800+00:00
4492-8243,Midea Group,Midea window Air Conditioner ,769,1,2026-08-13T02:13:02.931800+00:00
4492-8244,Midea Group,Midea window Air Conditioner ,769,1,2026-08-13T02:13:02.931800+00:00
4492-8245,Midea Group,Midea window Air Conditioner ,769,1,2026-08-13T02:13:02.931800+00:00
4492-8246,Midea Group,Midea Portable Air Conditioner,769,1,2026-08-13T02:13:02.931800+00:00
4492-8247,Midea Group,Midea Portable Air Conditioner,769,1,2026-08-13T02:13:02.931800+00:00
4492-8248,Midea Group,Midea Portable Air Conditioner,769,1,2026-08-13T02:13:02.931800+00:00
4492-8249,Midea Group,Midea window Air Conditioner,769,1,2026-08-13T02:13:02.931800+00:00
4492-8256,Midea Group,Midea window Air Conditioner ,769,1,2026-08-13T02:13:02.931800+00:00
4492-8257,Midea Group,Midea window Air Conditioner ,769,1,2026-08-13T02:13:02.931800+00:00
4492-8258,Midea Group,Midea window Air Conditioner ,769,1,2026-08-13T02:13:02.931800+00:00
4492-8259,Midea Group,Midea window Air Conditioner ,769,1,2026-08-13T02:13:02.931800+00:00
4492-8260,Midea Group,Midea Portable Air Conditioner,769,1,2026-08-13T02:13:02.931800+00:00
4492-8261,Midea Group,Midea window Air Conditioner ,769,1,2026-08-13T02:13:02.931800+00:00
4492-8262,Midea Group,Midea window Air Conditioner ,769,1,2026-08-13T02:13:02.931800+00:00
4492-8263,Midea Group,Midea window Air Conditioner ,769,1,2026-08-13T02:13:02.931800+00:00
4492-8264,Midea Group,Midea window Air Conditioner ,769,1,2026-08-13T02:13:02.931800+00:00
4492-8265,Midea Group,Midea Window Air Conditioner,769,1,2026-08-13T02:13:02.931800+00:00
4492-8266,Midea Group,Midea window Air Conditioner ,769,1,2026-08-13T02:13:02.931800+00:00
4492-8268,Midea Group,Midea window Air Conditioner ,769,1,2026-08-13T02:13:02.931800+00:00
4492-8269,Midea Group,Midea window Air Conditioner ,769,1,2026-08-13T02:13:02.931800+00:00
4492-8270,Midea Group,Midea window Air Conditioner ,769,1,2026-08-13T02:13:02.931800+00:00
4492-8271,Midea Group,Midea window Air Conditioner ,769,1,2026-08-13T02:13:02.931800+00:00
4492-8272,Midea Group,Midea window Air Conditioner ,769,1,2026-08-13T02:13:02.931800+00:00
4492-8273,Midea Group,Midea window Air Conditioner ,769,1,2026-08-13T02:13:02.931800+00:00
4492-8274,Midea Group,Midea window Air Conditioner ,769,1,2026-08-13T02:13:02.931800+00:00
4492-8275,Midea Group,Midea window Air Conditioner ,769,1,2026-08-13T02:13:02.931800+00:00
4492-8276,Midea Group,Midea window Air Conditioner ,769,1,2026-08-13T02:13:02.931800+00:00
4492-8278,Midea Group,Midea window Air Conditioner ,769,1,2026-08-13T02:13:02.931800+00:00
4492-8279,Midea Group,Midea window Air Conditioner ,769,1,2026-08-13T02:13:02.931800+00:00
4492-16385,Midea Group,Midea Washer,115,1,2026-08-13T02:13:02.931800+00:00
4492-16400,Midea Group,Midea Dryer,124,1,2026-08-13T02:13:02.931800+00:00
4492-16432,Midea Group,Midea Washer,115,1,2026-08-13T02:13:02.931800+00:00
4492-20480,Midea Group,Midea Built-In Dishwasher,117,1,2026-08-13T02:13:02.931800+00:00
4492-24577,Midea Group,J15,116,1,2026-08-13T02:13:02.931800+00:00
4614-1,EME Americas,TQ1 Smart Thermostat,769,TQ1,2026-08-13T02:13:02.931800+00:00
4614-17,EME Americas,TQX Smart Thermostat,769,TQX,2026-08-13T02:13:02.931800+00:00
4617-12306,Bosch,Radiator Thermostat II [+M],769,EU12306,2026-08-13T02:13:02.931800+00:00
4617-12307,Bosch,Motion Detector II [+M],263,BSEN-M2D,2026-08-13T02:13:02.931800+00:00
4617-12308,Bosch,SH Matter Bridge,14,SH-MB-1,2026-08-13T02:13:02.931800+00:00
4617-12309,Bosch,Door/Window Contact II [+M],21,EU12309,2026-08-13T02:13:02.931800+00:00
4617-12310,Bosch,Plug Compact [+M],266,BSP-FD,2026-08-13T02:13:02.931800+00:00
4617-32768,Bosch,Climate 7000i,114,7733702574,2026-08-13T02:13:02.931800+00:00
4617-32769,Bosch,Climate 7000i,114,7733702576,2026-08-13T02:13:02.931800+00:00
4617-32770,Bosch,Climate 7000i,114,7733702578,2026-08-13T02:13:02.931800+00:00
4617-32771,Bosch,Climate 7000i,114,7733702580,2026-08-13T02:13:02.931800+00:00
4617-32772,Bosch,Climate 7000i,114,7733702582,2026-08-13T02:13:02.931800+00:00
4617-32773,Bosch,Climate 7000i,114,7733703050,2026-08-13T02:13:02.931800+00:00
4617-32774,Bosch,Climate 7000i,114,7733703051,2026-08-13T02:13:02.931800+00:00
4617-32775,Bosch,Climate 7000i,114,7733703052,2026-08-13T02:13:02.931800+00:00
4617-32776,Bosch,Climate 7000i,114,7733703053,2026-08-13T02:13:02.931800+00:00
4617-32777,Bosch,Climate 7000i,114,7733703054,2026-08-13T02:13:02.931800+00:00
4617-32778,Bosch,Climate 7000i,114,7733703055,2026-08-13T02:13:02.931800+00:00
4617-32779,Bosch,Climate 7000i,114,7733703056,2026-08-13T02:13:02.931800+00:00
4617-32780,Bosch,Climate 7000i,114,7733703057,2026-08-13T02:13:02.931800+00:00
4617-32781,Bosch,Climate 7000i,114,7733703058,2026-08-13T02:13:02.931800+00:00
4617-32782,Bosch,Climate 7000i,114,7733703059,2026-08-13T02:13:02.931800+00:00
4617-32784,Bosch,IP Gateway G10-3,114,7736606771,2026-08-13T02:13:02.931800+00:00
4617-32785,Bosch,Climate Series 7000i,114,7736604250,2026-08-13T02:13:02.931800+00:00
4617-32786,Bosch,Climate Series 7000i,114,7736606215,2026-08-13T02:13:02.931800+00:00
4617-32787,Bosch,Logacool AC186i,114,7736604604,2026-08-13T02:13:02.931800+00:00
4617-32788,Bosch,Logacool AC186i,114,7736606216,2026-08-13T02:13:02.931800+00:00
4617-32800,Bosch,Logacool AC186i,114,7733702819,2026-08-13T02:13:02.931800+00:00
4617-32801,Bosch,Logacool AC186i,114,7733702821,2026-08-13T02:13:02.931800+00:00
4617-32802,Bosch,Logacool AC186i,114,7733702823,2026-08-13T02:13:02.931800+00:00
4617-32803,Bosch,Logacool AC186i,114,7733702825,2026-08-13T02:13:02.931800+00:00
4617-32804,Bosch,Logacool AC186i,114,7733702827,2026-08-13T02:13:02.931800+00:00
4617-32805,Bosch,Logacool AC186i,114,7733703060,2026-08-13T02:13:02.931800+00:00
4617-32806,Bosch,Logacool AC186i,114,7733703061,2026-08-13T02:13:02.931800+00:00
4617-32807,Bosch,Logacool AC186i,114,7733703062,2026-08-13T02:13:02.931800+00:00
4617-32808,Bosch,Logacool AC186i,114,7733703063,2026-08-13T02:13:02.931800+00:00
4617-32809,Bosch,Logacool AC186i,114,7733703064,2026-08-13T02:13:02.931800+00:00
4617-32816,Bosch,Aero 700,114,7733703757,2026-08-13T02:13:02.931800+00:00
4617-32817,Bosch,Aero 700,114,7733703759,2026-08-13T02:13:02.931800+00:00
4617-32818,Bosch,Aero 700,114,7733703763,2026-08-13T02:13:02.931800+00:00
4617-32819,Bosch,Aero 700,114,7733703765,2026-08-13T02:13:02.931800+00:00
4617-32832,Bosch,Climate 7100i,114,7733703739,2026-08-13T02:13:02.931800+00:00
4617-32833,Bosch,Climate 7100i,114,7733703741,2026-08-13T02:13:02.931800+00:00
4617-32834,Bosch,Climate 7100i,114,7733703745,2026-08-13T02:13:02.931800+00:00
4617-32835,Bosch,Climate 7100i,114,7733703747,2026-08-13T02:13:02.931800+00:00
4617-32836,Bosch,Climate 7100i,114,7733703751,2026-08-13T02:13:02.931800+00:00
4617-32837,Bosch,Climate 7100i,114,7733703753,2026-08-13T02:13:02.931800+00:00
4617-33026,Bosch,Air 2000i,45,7733703375,2026-08-13T02:13:02.931800+00:00
4617-33028,Bosch,Air 4000i,45,7733703376,2026-08-13T02:13:02.931800+00:00
4617-33030,Bosch,Air 6000i,45,7733703377,2026-08-13T02:13:02.931800+00:00
4619-4097,HEIMAN,Heiman smart motion sensor,263,101010520,2026-08-13T02:13:02.931800+00:00
4619-4098,HEIMAN,Heiman smart CO sensor,118,100000001,2026-08-13T02:13:02.931800+00:00
4619-4099,HEIMAN,Heiman smart smoke sensor,17,100000001,2026-08-13T02:13:02.931800+00:00
4619-4101,HEIMAN,Heiman smart plug,266,0001,2026-08-13T02:13:02.931800+00:00
4619-4102,HEIMAN,Heiman smart smoke sensor,118,100000002,2026-08-13T02:13:02.931800+00:00
4619-4103,HEIMAN,Heiman smart CO sensor,118,100000001,2026-08-13T02:13:02.931800+00:00
4619-4104,HEIMAN,Heiman smart water leakage sensor,67,0001,2026-08-13T02:13:02.931800+00:00
4619-4115,HEIMAN,Air quality sensor,44,0001,2026-08-13T02:13:02.931800+00:00
4619-4116,HEIMAN,Air quality sensor,44,0001,2026-08-13T02:13:02.931800+00:00
4619-4117,HEIMAN,smart remote,15,0001,2026-08-13T02:13:02.931800+00:00
4619-4129,HEIMAN,Heiman smart smoke sensor,118,0001,2026-08-13T02:13:02.931800+00:00
4619-4130,HEIMAN,Heiman smart water leakage sensor,67,0001,2026-08-13T02:13:02.931800+00:00
4619-4131,HEIMAN,Smart Repeater,266,0001,2026-08-13T02:13:02.931800+00:00
4619-4132,HEIMAN,Heiman smart smoke sensor,118,100000001,2026-08-13T02:13:02.931800+00:00
4619-4145,HEIMAN,Heiman smart door sensor,21,100000001,2026-08-13T02:13:02.931800+00:00
4619-4192,HEIMAN,Heiman smart Humidity&Temperature Sensor,770,100000001,2026-08-13T02:13:02.931800+00:00
4633-1,ORVIBO,Smart Dimmer Switch,257,1,2026-08-13T02:13:02.931800+00:00
4633-5,ORVIBO,Mixpad D1,257,1,2026-08-13T02:13:02.931800+00:00
4633-42,ORVIBO,MixPad M2,14,1,2026-08-13T02:13:02.931800+00:00
4633-50,ORVIBO,MixPad 7,14,1,2026-08-13T02:13:02.931800+00:00
4633-51,ORVIBO,MixPad X,14,1,2026-08-13T02:13:02.931800+00:00
4633-66,ORVIBO,MixPad 12,14,1,2026-08-13T02:13:02.931800+00:00
4644-257,Sunricher,MT-RGBCCT,269,H-1224-0101,2026-08-13T02:13:02.931800+00:00
4644-258,Sunricher,MT-CCT,268,H-1224-0102,2026-08-13T02:13:02.931800+00:00
4644-259,Sunricher,MT-SL-DIM,257,H-1224-0103,2026-08-13T02:13:02.931800+00:00
4644-260,Sunricher,MT-SL-ONOFF,256,H-1224-0104,2026-08-13T02:13:02.931800+00:00
4644-262,Sunricher,MT-DOOR-SENSOR,21,H-1224-0106,2026-08-13T02:13:02.931800+00:00
4644-263,Sunricher,MT-SWITCH,15,H-1224-0107,2026-08-13T02:13:02.931800+00:00
4644-265,Sunricher,MT-WATER-LEAK-DETECTOR,67,H-1224-0109,2026-08-13T02:13:02.931800+00:00
4644-1025,Sunricher,matter Bridge,14,H-1224-0401,2026-08-13T02:13:02.931800+00:00
4653-40961,AduroSmart,GZ5,14,81912,2026-08-13T02:13:02.931800+00:00
4662-14336,Allegion,Schlage Sense Pro,10,BE889WB,2026-08-13T02:13:02.931800+00:00
4662-35328,Allegion,Gainsborough Freestyle Smart Wi-Fi Trilock,10,"GFSW8901AURBSC, GFSW8951AURMB",2026-08-13T02:13:02.931800+00:00
4665-2373,Immax,Immax NEO Gateway,14,07117-5,2026-08-13T02:13:02.931800+00:00
4665-4501,Immax,Immax NEO Gateway,14,07117-5,2026-08-13T02:13:02.931800+00:00
4673-32846,Samjin,AI Home KIT,14,IA70001-AAK01,2026-08-13T02:13:02.931800+00:00
4689-3304,Neonlite Distribution Ltd.,Wi-Fi A60 Filament Bulb,268,LG292047/mt/wf/tw-CSv00,2026-08-13T02:13:02.931800+00:00
4689-3307,Neonlite Distribution Ltd.,Smart Bulb RGBW,269,LG291080/mt/wf/ec-OPv00,2026-08-13T02:13:02.931800+00:00
4701-59,Tuya,TUYA Wi-Fi Filament Light,268,TY-W-DSD-D1-X1,2026-08-13T02:13:02.931800+00:00
4701-64,Tuya,smart light,269,TYWP1,2026-08-13T02:13:02.931800+00:00
4701-89,Tuya,Wi-Fi Smart Light,268,TY-W-DSD-D1-X1,2026-08-13T02:13:02.931800+00:00
4701-112,Tuya,Smart Wired Gateway Pro,14,THP10-Z-X,2026-08-13T02:13:02.931800+00:00
4701-242,Tuya,TYUSCB2SP1,266,TYUSCB2SP1,2026-08-13T02:13:02.931800+00:00
4701-244,Tuya,TYEUCB2SP2,266,TYEUCB2SP2,2026-08-13T02:13:02.931800+00:00
4701-245,Tuya,TYFRCB2SP3,266,TYFRCB2SP3,2026-08-13T02:13:02.931800+00:00
4701-246,Tuya,Wi-Fi Smart light,269,TYWX2,2026-08-13T02:13:02.931800+00:00
4701-247,Tuya,TYUKCB2SP4,266,TYUKCB2SP4,2026-08-13T02:13:02.931800+00:00
4701-249,Tuya,TYCHCB2SP5,266,TYCHCB2SP5,2026-08-13T02:13:02.931800+00:00
4701-251,Tuya,TYITCB2SP6,266,TYITCB2SP6,2026-08-13T02:13:02.931800+00:00
4701-253,Tuya,TYDKCB2SP7,266,TYDKCB2SP7,2026-08-13T02:13:02.931800+00:00
4701-255,Tuya,TYAUSCB2SP8,266,TYAUSCB2SP8,2026-08-13T02:13:02.931800+00:00
4701-256,Tuya,TYARCB2SP9,266,TYARCB2SP9,2026-08-13T02:13:02.931800+00:00
4701-257,Tuya,TY matter bulb,269,TY-X7,2026-08-13T02:13:02.931800+00:00
4701-258,Tuya,TYBRCB2SP10,266,TYBRCB2SP10,2026-08-13T02:13:02.931800+00:00
4701-260,Tuya,TYZACB2SP11,266,TYZACB2SP11,2026-08-13T02:13:02.931800+00:00
4701-261,Tuya,TYILCB2SP12,266,TYILCB2SP12,2026-08-13T02:13:02.931800+00:00
4701-262,Tuya,TYJPCB2SP13,266,TYJPCB2SP13,2026-08-13T02:13:02.931800+00:00
4701-263,Tuya,TYCHNCB2SP14,266,TYCHNCB2SP14,2026-08-13T02:13:02.931800+00:00
4701-278,Tuya,TY-W-DJ-RGBCW-CB3L-X23,269,X23,2026-08-13T02:13:02.931800+00:00
4701-299,Tuya,TY-W-DJ-RGBCW-CB3L-X44,256,个,2026-08-13T02:13:02.931800+00:00
4701-300,Tuya,TY-W-DJ-RGBCW-CB3L-X45,269,TY-W-DJ-RGBCW-CB3L-X45,2026-08-13T02:13:02.931800+00:00
4701-304,Tuya,Thread Smart Light,269,TYTX2,2026-08-13T02:13:02.931800+00:00
4701-404,Tuya,Wi-Fi-Matter-5-11,256,个,2026-08-13T02:13:02.931800+00:00
4701-456,Tuya,Matter PIR Motion Sensor,263,MD100-T,2026-08-13T02:13:02.931800+00:00
4701-457,Tuya,Door Window Sensor_Thread,21,DS100-T,2026-08-13T02:13:02.931800+00:00
4701-635,Tuya,Matter Plug,266,Smart Plug,2026-08-13T02:13:02.931800+00:00
4701-721,Tuya,Matter Lite,269,Smart Light,2026-08-13T02:13:02.931800+00:00
4701-847,Tuya,Door Window Sensor_Thread,21,GS325M,2026-08-13T02:13:02.931800+00:00
4701-848,Tuya,Thread PIR,263,GS307M,2026-08-13T02:13:02.931800+00:00
4701-866,Tuya,smart  plug  ,266,matter-1,2026-08-13T02:13:02.931800+00:00
4701-886,Tuya,matter,256,matter,2026-08-13T02:13:02.931800+00:00
4701-902,Tuya,Smart Wired Gateway Pro,14,THP10-Z-X,2026-08-13T02:13:02.931800+00:00
4701-903,Tuya,Smart Wired Gateway Pro,14,THP10-Z-X,2026-08-13T02:13:02.931800+00:00
4701-1389,Tuya,Smart Light,268,TY-T-DJ-D2-X1,2026-08-13T02:13:02.931800+00:00
4701-1433,Tuya,Matter Wi-Fi Light Switch,256,TY-W-KG-ONOFF-CBU-S2,2026-08-13T02:13:02.931800+00:00
4701-1434,Tuya,Matter Wi-Fi Light Switch,256,TY-W-KG-ONOFF-CBU-S3,2026-08-13T02:13:02.931800+00:00
4701-1435,Tuya,Matter Wi-Fi Light Switch,256,TY-W-KG-ONOFF-CBU-S4,2026-08-13T02:13:02.931800+00:00
4701-1436,Tuya,Matter Wi-Fi Light Switch,256,TY-W-KG-ONOFF-CBU-S5,2026-08-13T02:13:02.931800+00:00
4701-1437,Tuya,Matter Wi-Fi Light Switch,256,TY-W-KG-ONOFF-CBU-S6,2026-08-13T02:13:02.931800+00:00
4701-1438,Tuya,Matter Wi-Fi Light Switch,256,TY-W-KG-ONOFF-CBU-S7,2026-08-13T02:13:02.931800+00:00
4701-1439,Tuya,Matter Wi-Fi Light Switch,256,TY-W-KG-ONOFF-CBU-S8,2026-08-13T02:13:02.931800+00:00
4701-1440,Tuya,Matter Wi-Fi Light Switch,256,TY-W-KG-ONOFF-CBU-S9,2026-08-13T02:13:02.931800+00:00
4701-1441,Tuya,Matter Wi-Fi Light Switch,256,TY-W-KG-ONOFF-CBU-S10,2026-08-13T02:13:02.931800+00:00
4701-1442,Tuya,Matter Wi-Fi Light Switch,256,TY-W-KG-ONOFF-CBU-S11,2026-08-13T02:13:02.931800+00:00
4701-1443,Tuya,Matter Wi-Fi Light Switch,256,TY-W-KG-ONOFF-CBU-S12,2026-08-13T02:13:02.931800+00:00
4701-1686,Tuya,Smart Thermostat,769,BHT-006MT,2026-08-13T02:13:02.931800+00:00
4701-1687,Tuya,Matter Wi-Fi Light Switch,256,TY-W-KG-ONOFF-CBU-S1,2026-08-13T02:13:02.931800+00:00
4701-1798,Tuya,Smart Light,269,Matter,2026-08-13T02:13:02.931800+00:00
4701-2262,Tuya,matter_thread_5wayslight,257,light,2026-08-13T02:13:02.931800+00:00
4701-2448,Tuya,Smart M Gateway,14,THP23-ZB-X,2026-08-13T02:13:02.931800+00:00
4701-2498,Tuya,Smart Door Lock,10,LD05-T,2026-08-13T02:13:02.931800+00:00
4701-2592,Tuya,TY-US-CB2S-1E-S1,266,TY-US-CB2S-1E-S1,2026-08-13T02:13:02.931800+00:00
4701-2594,Tuya,TY-EU-CB2S-1E-S2,266,TY-EU-CB2S-1E-S2,2026-08-13T02:13:02.931800+00:00
4701-2595,Tuya,TY-FR-CB2S-1E-S3,266,TY-FR-CB2S-1E-S3,2026-08-13T02:13:02.931800+00:00
4701-2596,Tuya,TY-UK-CB2S-1E-S4,266,TY-UK-CB2S-1E-S4,2026-08-13T02:13:02.931800+00:00
4701-2641,Tuya,t1-light-matter,101,t1-light-matter,2026-08-13T02:13:02.931800+00:00
4701-3322,Tuya,Wi-Fi Bulb RGBCW,269,TY-W-DJ-T1-X1,2026-08-13T02:13:02.931800+00:00
4701-3381,Tuya,Smart Control Panel L,14,TPP05-Z(US),2026-08-13T02:13:02.931800+00:00
4701-3411,Tuya,Smart Door Lock,10,LD05-T,2026-08-13T02:13:02.931800+00:00
4701-3432,Tuya,TY-EU-T12S-P2,266,TY-EU-T12S-P2,2026-08-13T02:13:02.931800+00:00
4701-3436,Tuya,TY-IL-T12S-P6,266,TY-IL-T12S-P6,2026-08-13T02:13:02.931800+00:00
4701-3456,Tuya,TY-EU-T12S-1E-S2,266,TY-EU-T12S-1E-S2,2026-08-13T02:13:02.931800+00:00
4701-3460,Tuya,TY-IT-T12S-1E-S6,266,TY-IT-T12S-1E-S6,2026-08-13T02:13:02.931800+00:00
4701-3603,Tuya,Wi-Fi Light Switch,256,TY-W-KG-ONOFF-T1-S1,2026-08-13T02:13:02.931800+00:00
4701-3604,Tuya,Wi-Fi Light Switch,256,TY-W-KG-ONOFF-T1-S2,2026-08-13T02:13:02.931800+00:00
4701-3605,Tuya,Wi-Fi Light Switch,256,TY-W-KG-ONOFF-T1-S3,2026-08-13T02:13:02.931800+00:00
4701-3606,Tuya,Wi-Fi Light Switch,256,TY-W-KG-ONOFF-T1-S4,2026-08-13T02:13:02.931800+00:00
4701-3607,Tuya,Wi-Fi Light Switch,256,TY-W-KG-ONOFF-T1-S5,2026-08-13T02:13:02.931800+00:00
4701-3608,Tuya,Wi-Fi Light Switch,256,TY-W-KG-ONOFF-T1-S6,2026-08-13T02:13:02.931800+00:00
4701-3609,Tuya,Wi-Fi Light Switch,256,TY-W-KG-ONOFF-T1-S7,2026-08-13T02:13:02.931800+00:00
4701-3610,Tuya,Wi-Fi Light Switch,256,TY-W-KG-ONOFF-T1-S8,2026-08-13T02:13:02.931800+00:00
4701-3611,Tuya,Wi-Fi Light Switch,256,TY-W-KG-ONOFF-T1-S9,2026-08-13T02:13:02.931800+00:00
4701-3612,Tuya,Wi-Fi Light Switch,256,TY-W-KG-ONOFF-T1-S10,2026-08-13T02:13:02.931800+00:00
4701-3613,Tuya,Wi-Fi Light Switch,256,TY-W-KG-ONOFF-T1-S11,2026-08-13T02:13:02.931800+00:00
4701-3614,Tuya,Wi-Fi Light Switch,256,TY-W-KG-ONOFF-T1-S12,2026-08-13T02:13:02.931800+00:00
4701-4229,Tuya,Wi-Fi Double RGBCW Downlight,269,TY-W-10TD-T1-D2-X1,2026-08-13T02:13:02.931800+00:00
4701-4290,Tuya,Tuya_TRU_Test,269,MOT0002-TRU,2026-08-13T02:13:02.931800+00:00
4701-4958,Tuya,Smart Bluetooth Gateway,14,THP01-B-X,2026-08-13T02:13:02.931800+00:00
4701-5135,Tuya,matter_light,269,light,2026-08-13T02:13:02.931800+00:00
4711-2712,"ARC Technology Co., Ltd. ",Matter On/Off plug,266,W4YCR-2300,2026-08-13T02:13:02.931800+00:00
4711-6808,"ARC Technology Co., Ltd. ",Matter Dimmer Plug,267,W4YCR-200,2026-08-13T02:13:02.931800+00:00
4718-1,Xiaomi,Matter-OT Dual Connectivity Module,257,AS057,2026-08-13T02:13:02.931800+00:00
4718-2,Xiaomi,Xiaomi Smart LED Bulb,269,9290041709,2026-08-13T02:13:02.931800+00:00
